Trip_ID,Segment,30_min_prediction,60_min_prediction
14010000632663966,8.0,2.6177208,7.4699893
14010000632663966,8.0,2.4928544,7.2741094
14010000632663986,7.0,2.9736173,8.193798
14010000632663986,8.0,2.4195464,6.8968344
14010000632663986,9.0,2.4729366,6.958371
14010000632663986,9.0,2.5115285,7.075069
14010000632663986,9.0,2.4617102,6.9876385
14010000632663986,10.0,2.482968,7.0425544
14010000632663986,11.0,2.4682703,7.1768584
14010000632663986,4.0,2.5193794,7.5150924
14010000632663986,8.0,2.5373237,7.585573
14010000632663986,9.0,2.6292167,7.670987
14010000632663986,9.0,2.7338564,7.7412524
14010000632663986,9.0,2.701085,7.454298
14010000632663986,11.0,2.5755522,7.042097
14010000632664038,2.0,2.5814683,7.47026
14010000632664038,3.0,2.6475465,7.585338
14010000632664038,3.0,2.6415927,7.5280657
14010000632664038,7.0,2.538296,7.2546916
14010000632664038,7.0,2.5363297,7.2237067
14010000632664038,9.0,2.5697167,7.318567
14010000632664038,10.0,2.5446568,7.3221655
14010000632664038,5.0,2.523027,7.373278
14010000632664038,8.0,2.561978,7.436488
14010000632664038,10.0,2.6060197,7.4702125
14010000632664070,2.0,2.5876129,7.602677
14010000632664070,3.0,2.6142251,7.616329
14010000632664070,4.0,2.6396034,7.6384373
14010000632664088,7.0,2.8717434,8.541964
14010000632664088,7.0,2.8634,8.543509
14010000632664088,8.0,2.8932054,8.596572
14010000632664088,9.0,2.8906322,8.59909
14010000632664088,9.0,2.8656042,8.555413
14010000632664088,2.0,2.855693,8.468256
14010000632664088,3.0,2.833751,8.262578
14010000632664088,4.0,2.8143363,8.117027
14010000632664088,4.0,2.749038,7.9574747
14010000632664088,5.0,2.6629474,7.7696414
14010000632664088,5.0,2.604326,7.7511415
14010000632664088,6.0,2.6804464,8.06372
14010000632664088,6.0,2.720858,8.245771
14010000632664088,7.0,2.7727096,8.402956
14010000632664088,8.0,2.8718457,8.566789
14010000632664088,9.0,2.8969903,8.545795
14010000632664110,8.0,2.8287566,8.479146
14010000632664110,9.0,2.8885627,8.612232
14010000632664110,9.0,2.9081798,8.684767
14010000632664110,9.0,2.9462726,8.807456
14010000632664110,9.0,2.9086552,8.666671
14010000632664110,10.0,2.9292922,8.528078
14010000632664110,6.0,2.915824,8.418538
14010000632664110,7.0,2.8337853,8.325849
14010000632664110,8.0,2.6799128,8.083044
14010000632664110,10.0,2.740022,8.201606
14010000632664110,11.0,2.8093407,8.247429
14010000632664110,6.0,2.8374996,8.202482
14010000632664110,8.0,2.761167,8.028072
14010000632664110,9.0,2.7425141,7.9783206
14010000632664110,10.0,2.6512413,7.8408976
14010000632664110,10.0,2.6891336,7.976596
14010000632664160,8.0,2.6667912,7.910053
14010000632664160,9.0,2.6119633,7.8467674
14010000632664160,9.0,2.7206707,7.9900136
14010000632664160,9.0,2.877195,8.014253
14010000632664160,1.0,2.857041,7.6618395
14010000632664160,4.0,2.7083766,7.356567
14010000632664160,6.0,2.5626392,7.179332
14010000632664160,9.0,2.400029,6.971247
14010000632664160,9.0,2.480568,7.2886333
14010000632664160,9.0,2.6390698,7.77336
14010000632664160,9.0,2.667092,7.945689
14010000632664210,10.0,2.880428,8.072068
14010000632664210,10.0,2.819591,7.779511
14010000632664210,10.0,2.737624,7.493627
14010000632664210,1.0,2.5981138,7.1284676
14010000632664210,5.0,2.4529755,7.046829
14010000632664210,8.0,2.5357013,7.457928
14010000632664210,8.0,2.5206208,7.498707
14010000632664210,9.0,2.6771684,7.734525
14010000632664210,10.0,2.884173,8.237732
14010000632664210,10.0,2.835696,8.013787
14010000632664262,9.0,2.7427714,7.620245
14010000632664262,3.0,2.655249,7.3694034
14010000632664262,3.0,2.565744,7.3064156
14010000632664262,5.0,2.5295684,7.4287243
14010000632664262,5.0,2.5758321,7.7871847
14010000632664262,6.0,2.7100198,8.229811
14010000632664262,6.0,2.8635163,8.499834
14010000632664262,6.0,2.891969,8.409868
14010000632664262,6.0,2.912135,8.308611
14010000632664262,6.0,2.8019328,8.013111
14010000632664262,8.0,2.6951883,7.714555
14010000632664262,8.0,2.6540666,7.538507
14010000632664262,8.0,2.6664677,7.5179243
14010000632664262,9.0,2.612769,7.359547
14010000632664262,9.0,2.5590487,7.229358
14010000632664328,3.0,2.3991928,6.842293
14010000632664328,1.0,2.49793,7.0665145
14010000632664328,1.0,2.4941757,7.08028
14010000632664328,2.0,2.5101967,7.193609
14010000632664328,4.0,2.506433,7.2026024
14010000632664346,4.0,2.4258182,6.8034825
14010000632664346,5.0,2.4209845,6.9731045
14010000632664346,5.0,2.4644742,7.076963
14010000632664346,4.0,2.4792738,7.0288177
14010000632664346,6.0,2.5822816,7.2828903
14010000632664346,7.0,2.55106,7.2020555
14010000632664346,8.0,2.4646597,7.011399
14010000632664346,9.0,2.4686553,7.0292387
14010000632664346,1.0,2.5373623,7.107068
14010000632664346,1.0,2.510808,6.989817
14010000632664346,1.0,2.513256,7.1139727
14010000632664346,1.0,2.5172987,7.230497
14010000632664346,2.0,2.518924,7.327552
14010000632664346,2.0,2.6121826,7.5805154
14010000632664346,3.0,2.7203057,7.9621325
14010000632664346,3.0,2.6969912,7.997656
14010000632664346,3.0,2.700918,8.002772
14010000632664346,3.0,2.7391336,7.9686837
14010000632664346,3.0,2.7802894,7.8056636
14010000632664346,4.0,2.6156778,7.23752
14010000632664346,4.0,2.5882661,7.0585856
14010000632664346,4.0,2.4953816,6.9079785
14010000632664346,5.0,2.397291,6.7495065
14010000632664346,4.0,2.4493108,6.8858614
14010000632664346,6.0,2.5012689,6.9539104
14010000632664346,6.0,2.5340226,6.9404407
14010000632664346,7.0,2.462636,6.701702
14010000632664346,8.0,2.452957,6.5365005
14010000632664346,9.0,2.3878694,6.3964176
14010000632664346,1.0,2.3416703,6.35107
14010000632664346,2.0,2.3223867,6.3457932
14010000632664346,3.0,2.3163505,6.434841
14010000632664346,3.0,2.3788369,6.781229
14010000632664346,3.0,2.3903,6.9883156
14010000632664346,4.0,2.4301147,7.2958913
14010000632664346,4.0,2.5422194,7.6472354
14010000632664346,4.0,2.6753948,7.7446766
14010000632664346,5.0,2.6989815,7.5875506
14010000632664346,8.0,2.6819856,7.471565
14010000632664346,8.0,2.5722568,7.245177
14010000632664430,2.0,2.562016,7.233797
14010000632664430,2.0,2.5448515,7.102792
14010000632664430,4.0,2.5379503,6.7825594
14010000632664450,9.0,2.3932514,6.8514953
14010000632664450,10.0,2.3416648,6.8544006
14010000632664450,10.0,2.4529114,7.237627
14010000632664450,10.0,2.5437481,7.5814915
14010000632664450,11.0,2.5403697,7.706476
14010000632664450,11.0,2.6430962,8.016204
14010000632664450,1.0,2.7181067,8.21877
14010000632664450,1.0,2.766862,8.084671
14010000632664450,2.0,2.7695704,7.8118544
14010000632664450,3.0,2.7635493,7.406801
14010000632664450,5.0,2.6178124,7.176236
14010000632664450,7.0,2.3911622,6.8028045
14010000632664450,8.0,2.399533,6.7697034
14010000632664450,9.0,2.3885708,6.723606
14010000632664450,9.0,2.5741944,7.141173
14010000632664450,10.0,2.444939,6.898584
14010000632664450,10.0,2.3824139,6.845051
14010000632664450,10.0,2.4613068,7.1142583
14010000632664468,4.0,2.2905607,6.3436666
14010000632664468,5.0,2.2720075,6.4418855
14010000632664468,4.0,2.3149447,6.708735
14010000632664468,6.0,2.3789592,7.1440325
14010000632664468,6.0,2.4302063,7.4625287
14010000632664468,6.0,2.5287519,7.794251
14010000632664468,7.0,2.6606557,8.134389
14010000632664468,8.0,2.7759356,8.416385
14010000632664468,9.0,2.768894,8.441106
14010000632664468,2.0,2.8259273,8.6015415
14010000632664468,2.0,2.8572242,8.430669
14010000632664468,2.0,2.9007595,8.351171
14010000632664468,3.0,2.8390481,8.080937
14010000632664468,4.0,2.7524288,7.721784
14010000632664468,6.0,2.5421088,7.3638105
14010000632664468,6.0,2.5947804,7.616567
14010000632664468,7.0,2.5052156,7.5653505
14010000632664500,4.0,2.5279074,7.3023705
14010000632664500,4.0,2.50692,7.253134
14010000632664500,3.0,2.4909604,7.2535996
14010000632664500,4.0,2.635888,7.3293033
14010000632664518,7.0,2.6158295,7.7754197
14010000632664518,8.0,2.7133353,8.156787
14010000632664518,9.0,2.6970797,8.107131
14010000632664518,1.0,2.7525194,8.051279
14010000632664518,2.0,2.7689457,7.825077
14010000632664518,2.0,2.76433,7.5914617
14010000632664518,4.0,2.580491,6.9729795
14010000632664518,4.0,2.4670534,6.769205
14010000632664518,4.0,2.3248916,6.6175957
14010000632664518,6.0,2.321157,6.8716307
14010000632664518,6.0,2.3439143,7.244805
14010000632664518,6.0,2.5599685,7.9393806
14010000632664518,8.0,2.664766,8.203903
14010000632664518,8.0,2.8147535,8.397504
14010000632664518,9.0,2.868492,8.4654
14010000632664518,9.0,2.791638,8.287196
14010000632664518,1.0,2.7053216,7.9342155
14010000632664518,2.0,2.7138464,7.796401
14010000632664518,3.0,2.6910698,7.652213
14010000632664518,4.0,2.6204028,7.4127254
14010000632664518,5.0,2.497175,7.1852365
14010000632664518,4.0,2.5353067,7.424607
14010000632664518,4.0,2.5092382,7.676804
14010000632664518,6.0,2.5407004,7.8959494
14010000632664518,9.0,2.6940804,8.161093
14010000632664666,3.0,2.6355114,7.562508
14010000632664666,3.0,2.5901363,7.4426484
14010000632664666,4.0,2.7171798,7.5653563
14010000632664666,4.0,2.6656342,7.324912
14010000632664666,4.0,2.6403475,7.2394767
14010000632664666,5.0,2.5299013,7.031521
14010000632664666,5.0,2.5362775,7.0383015
14010000632664666,6.0,2.553204,6.98125
14010000632664666,6.0,2.5853183,6.9205275
14010000632664666,8.0,2.5222073,6.6626983
14010000632664666,9.0,2.4343061,6.3994646
14010000632664666,9.0,2.3616548,6.2679973
14010000632664666,10.0,2.3084376,6.3139367
14010000632664666,2.0,2.3295527,6.5978293
14010000632664666,2.0,2.429945,6.827499
14010000632664666,3.0,2.5360727,7.271683
14010000632664666,3.0,2.657005,7.48828
14010000632664666,3.0,2.72435,7.788218
14010000632664666,4.0,2.6234834,7.586968
14010000632664666,4.0,2.78911,8.003497
14010000632664666,4.0,2.6595838,7.7251997
14010000632664666,5.0,2.837636,7.956458
14010000632664666,5.0,2.7056923,7.5694766
14010000632664666,5.0,2.8038435,7.6820645
14010000632664666,7.0,2.632067,7.163675
14010000632664666,7.0,2.61443,6.8896756
14010000632664666,8.0,2.5687973,6.5841618
14010000632664666,8.0,2.4906707,6.258372
14010000632664666,9.0,2.316153,5.9710016
14010000632664666,9.0,2.225014,5.9830775
14010000632664666,10.0,2.2440822,6.2991533
14010000632664704,3.0,2.2959008,6.9068723
14010000632664704,4.0,2.42099,7.3090305
14010000632664704,4.0,2.6300642,7.843935
14010000632664704,5.0,2.6865835,8.081191
14010000632664704,6.0,2.715521,8.173736
14010000632664704,6.0,2.7744942,8.260401
14010000632664704,9.0,2.850163,8.348935
14010000632664704,9.0,2.835718,8.227887
14010000632664704,1.0,2.7893903,8.034701
14010000632664704,1.0,2.7469666,7.8638325
14010000632664704,1.0,2.700603,7.716039
14010000632664704,2.0,2.6475537,7.473493
14010000632664704,2.0,2.6165376,7.4805546
14010000632664704,2.0,2.5686746,7.6446977
14010000632664704,2.0,2.6005378,7.914476
14010000632664704,3.0,2.6410494,8.081812
14010000632664704,3.0,2.8331437,8.419138
14010000632664704,3.0,2.8655102,8.290423
14010000632664704,4.0,2.77568,8.036409
14010000632664704,4.0,2.7119105,7.9595585
14010000632664704,4.0,2.6127272,7.834668
14010000632664704,4.0,2.6664243,8.02906
14010000632664704,4.0,2.7572935,8.260766
14010000632664704,6.0,2.7875009,8.230526
14010000632664704,6.0,2.7961042,8.19892
14010000632664704,6.0,2.7848465,8.243771
14010000632664704,8.0,2.7350075,8.091092
14010000632664704,8.0,2.7308247,8.10786
14010000632664704,9.0,2.806855,8.335918
14010000632664704,2.0,2.8193996,8.431291
14010000632664704,2.0,2.783545,8.187665
14010000632664704,2.0,2.8850727,8.283723
14010000632664704,3.0,2.8115437,8.046
14010000632664704,3.0,2.707561,7.7475915
14010000632664704,3.0,2.5712376,7.421009
14010000632664704,4.0,2.638891,7.583549
14010000632664704,4.0,2.550975,7.5522695
14010000632664704,4.0,2.608148,7.858329
14010000632664704,4.0,2.6625478,8.138326
14010000632664704,5.0,2.7740774,8.4875145
14010000632664704,4.0,2.8737545,8.717919
14010000632664704,5.0,2.900151,8.745041
14010000632664704,6.0,2.931467,8.767031
14010000632664704,7.0,2.922947,8.777004
14010000632664704,8.0,2.9028609,8.704409
14010000632664704,9.0,2.8986783,8.582392
14010000632664724,6.0,2.4522257,7.2442527
14010000632664724,7.0,2.591942,7.678706
14010000632664724,7.0,2.6284914,7.909117
14010000632664724,8.0,2.691954,8.147123
14010000632664724,8.0,2.7801607,8.416695
14010000632664724,9.0,2.8462963,8.649649
14010000632664724,1.0,2.843574,8.578553
14010000632664724,1.0,2.870287,8.427258
14010000632664724,2.0,2.8926694,8.370747
14010000632664724,2.0,2.7833436,8.149164
14010000632664724,2.0,2.7270765,8.1058855
14010000632664724,3.0,2.691347,8.104026
14010000632664724,5.0,2.7622678,8.142798
14010000632664724,8.0,2.7693648,8.118978
14010000632664724,8.0,2.7541378,8.097916
14010000632664724,9.0,2.7204182,7.859403
14010000632664724,10.0,2.6732123,7.787465
14010000632664724,11.0,2.729255,7.7892113
14010000632664724,2.0,2.661998,7.548044
14010000632664724,2.0,2.5917954,7.4399242
14010000632664724,4.0,2.64233,7.469224
14010000632664724,6.0,2.5114686,7.228762
14010000632664724,9.0,2.6052957,7.603417
14010000632664724,10.0,2.597276,7.826533
14010000632664742,8.0,2.5259287,7.5036645
14010000632664820,4.0,2.8182523,8.316141
14010000632664820,4.0,2.8498714,8.305521
14010000632664820,5.0,2.8548737,8.233912
14010000632664820,6.0,2.8633094,8.210833
14010000632664820,8.0,2.7532718,8.019246
14010000632664820,8.0,2.7319043,7.7925515
14010000632664820,8.0,2.737968,7.6562066
14010000632664820,9.0,2.690736,7.478057
14010000632664820,9.0,2.6421714,7.2420425
14010000632664820,9.0,2.4763546,6.7672586
14010000632664820,10.0,2.5492783,6.830028
14010000632664820,1.0,2.4913023,6.6803913
14010000632664820,1.0,2.385931,6.606272
14010000632664820,1.0,2.375174,6.7076077
14010000632664820,2.0,2.4225698,6.9301577
14010000632664820,2.0,2.5164273,7.207949
14010000632664820,2.0,2.6120937,7.441722
14010000632664820,3.0,2.6474519,7.5500293
14010000632664820,3.0,2.6454153,7.433645
14010000632664820,4.0,2.6539388,7.3261514
14010000632664820,4.0,2.600147,7.1249413
14010000632664820,5.0,2.5313587,6.9308944
14010000632664820,5.0,2.4314296,6.7325916
14010000632664820,6.0,2.4411728,6.765847
14010000632664820,7.0,2.4322462,6.7192764
14010000632664820,7.0,2.4521697,6.6909127
14010000632664820,8.0,2.445282,6.7203145
14010000632664820,9.0,2.408504,6.73482
14010000632664820,9.0,2.408001,6.843513
14010000632664820,9.0,2.4281604,7.0462656
14010000632664820,10.0,2.538868,7.3352356
14010000632664820,10.0,2.5808837,7.393156
14010000632664820,10.0,2.603022,7.4380646
14010000632664820,11.0,2.6238015,7.460606
14010000632664820,1.0,2.5712028,7.329372
14010000632664820,1.0,2.550364,7.361269
14010000632664820,2.0,2.5814419,7.5763545
14010000632664820,2.0,2.6042588,7.6060157
14010000632664820,3.0,2.6657481,7.7501907
14010000632664820,4.0,2.7641912,8.003084
14010000632664820,7.0,2.7755551,8.099276
14010000632664820,7.0,2.7393935,8.100312
14010000632664820,8.0,2.8349242,8.351929
14010000632664820,9.0,2.8652318,8.394331
14010000632664820,9.0,2.8803036,8.352225
14010000632664820,9.0,2.8521602,8.226256
14010000632664820,10.0,2.7917407,7.9281135
14010000632664820,10.0,2.7529795,7.607598
14010000632664858,1.0,2.8301098,7.87221
14010000632664858,2.0,2.6625175,7.5612593
14010000632664858,2.0,2.5720105,7.446648
14010000632664858,3.0,2.6744993,7.748803
14010000632664858,4.0,2.7436106,7.833772
14010000632664858,7.0,2.715804,7.5948896
14010000632664858,8.0,2.7211936,7.359982
14010000632664858,9.0,2.6414425,7.157576
14010000632664858,3.0,2.440434,6.8372874
14010000632664858,4.0,2.4433243,7.067556
14010000632664858,9.0,2.457749,7.3478084
14010000632664858,10.0,2.6602793,7.676308
14010000632664876,6.0,2.8139043,8.012087
14010000632664876,8.0,2.8094718,7.7848697
14010000632664876,9.0,2.6989634,7.468144
14010000632664876,1.0,2.6043196,7.3428283
14010000632664876,1.0,2.50684,7.2999964
14010000632664876,2.0,2.5523007,7.5238714
14010000632664876,3.0,2.6624086,7.849265
14010000632664876,6.0,2.7785149,8.149091
14010000632664876,6.0,2.7931087,8.201218
14010000632664876,6.0,2.791429,7.9814043
14010000632664876,8.0,2.817475,7.7077603
14010000632664876,8.0,2.754404,7.3030887
14010000632664876,8.0,2.6256764,6.771506
14010000632664876,8.0,2.423442,6.693777
14010000632664876,9.0,2.34033,6.6399403
14010000632664896,5.0,2.6149995,7.5444446
14010000632664896,4.0,2.618707,7.605754
14010000632664896,6.0,2.6336355,7.7614636
14010000632664896,9.0,2.6607814,7.927527
14010000632664896,3.0,2.6853602,7.9379597
14010000632664896,4.0,2.7455206,7.888859
14010000632664896,4.0,2.7639782,7.8794894
14010000632664896,4.0,2.6577713,7.714322
14010000632664896,5.0,2.588205,7.654754
14010000632664896,4.0,2.5697596,7.6971326
14010000632664896,5.0,2.7054656,7.9795704
14010000632664896,6.0,2.71492,8.0258
14010000632664896,9.0,2.7291267,8.102406
14010000632664896,9.0,2.7307434,8.044501
14010000632664896,2.0,2.7366066,7.915666
14010000632664896,3.0,2.7819085,7.643826
14010000632664896,4.0,2.7286482,7.348402
14010000632664896,4.0,2.5700753,7.079536
14010000632664896,4.0,2.4568422,7.031999
14010000632664896,5.0,2.3560243,7.0768447
14010000632664896,6.0,2.5407784,7.54836
14010000632664896,8.0,2.6657689,7.8398085
14010000632664896,8.0,2.707231,7.7647257
14010000632664896,9.0,2.705556,7.746751
14010000632664916,9.0,2.649272,7.7961617
14010000632664916,9.0,2.6513078,7.759124
14010000632664916,10.0,2.681674,7.701893
14010000632664916,10.0,2.6663496,7.661707
14010000632664916,3.0,2.6846428,7.600035
14010000632664916,4.0,2.585377,7.3882117
14010000632664916,6.0,2.5710206,7.3540554
14010000632664916,7.0,2.5751545,7.4617624
14010000632664916,8.0,2.5357738,7.3890424
14010000632664916,9.0,2.582916,7.47894
14010000632664916,9.0,2.601012,7.603852
14010000632664916,10.0,2.6402128,7.7485332
14010000632664916,10.0,2.6364832,7.5503674
14010000632664916,10.0,2.6913412,7.5038247
14010000632664916,11.0,2.7011483,7.4420853
14010000632664916,11.0,2.5680485,7.1735296
14010000632664916,2.0,2.4510472,6.8204417
14010000632664916,4.0,2.5113986,6.8499765
14010000632664916,5.0,2.4869392,6.9496484
14010000632664916,7.0,2.43646,7.041889
14010000632664916,7.0,2.4008913,7.1040816
14010000632664916,7.0,2.5015717,7.445285
14010000632664916,8.0,2.6865003,7.8933167
14010000632664916,10.0,2.673634,7.8975334
14010000632664954,10.0,2.6850164,7.8450174
14010000632664954,2.0,2.7254367,7.7581363
14010000632664954,4.0,2.7443445,7.6163836
14010000632664954,5.0,2.6584759,7.4509296
14010000632664954,7.0,2.5175102,7.310518
14010000632664954,9.0,2.4950457,7.445166
14010000632665012,3.0,2.6576266,7.5108395
14010000632665012,4.0,2.618262,7.424588
14010000632665012,4.0,2.6442583,7.573596
14010000632665012,4.0,2.6375809,7.596614
14010000632665012,5.0,2.5737965,7.5938873
14010000632665012,7.0,2.7494354,8.007441
14010000632665012,7.0,2.7591739,8.055143
14010000632665012,8.0,2.767463,8.099975
14010000632665012,8.0,2.8342469,8.302312
14010000632665012,9.0,2.7977464,8.240293
14010000632665012,9.0,2.8349237,8.250511
14010000632665012,9.0,2.811251,8.142122
14010000632665012,9.0,2.794258,8.054453
14010000632665012,10.0,2.7103546,7.7619057
14010000632665012,10.0,2.6967704,7.5783324
14010000632665012,10.0,2.6521692,7.389565
14010000632665012,2.0,2.617461,7.2244296
14010000632665012,2.0,2.5595784,6.9910398
14010000632665012,3.0,2.4719324,6.98314
14010000632665012,3.0,2.4678047,6.884693
14010000632665012,4.0,2.4407825,6.913841
14010000632665012,5.0,2.4613922,7.1972203
14010000632665012,6.0,2.5670984,7.6354513
14010000632665012,7.0,2.526085,7.7263975
14010000632665012,7.0,2.789445,8.345561
14010000632665012,7.0,2.9043667,8.588932
14010000632665012,8.0,2.9139268,8.582125
14010000632665012,8.0,2.944183,8.620183
14010000632665012,9.0,2.935204,8.597397
14010000632665012,9.0,2.9115834,8.51051
14010000632665012,9.0,2.894451,8.491206
14010000632665012,9.0,2.8793578,8.473035
14010000632665012,10.0,2.843054,8.369525
14010000632665012,10.0,2.8463576,8.34474
14010000632665012,10.0,2.841985,8.3014555
14010000632665012,11.0,2.7904572,8.152131
14010000632665012,1.0,2.7881444,7.813843
14010000632665012,2.0,2.742252,7.5993958
14010000632665012,2.0,2.6460524,7.380486
14010000632665012,3.0,2.5315537,7.1786222
14010000632665012,4.0,2.3987613,6.941513
14010000632665012,4.0,2.573558,7.3443346
14010000632665012,5.0,2.5582607,7.373734
14010000632665012,5.0,2.5928175,7.491609
14010000632665012,7.0,2.6261036,7.683374
14010000632665012,8.0,2.67443,7.889108
14010000632665012,8.0,2.7394845,8.053831
14010000632665012,9.0,2.7804177,8.13978
14010000632665012,9.0,2.8235998,8.201277
14010000632665012,10.0,2.7966409,8.1151085
14010000632665012,10.0,2.7623477,8.025728
14010000632665012,10.0,2.720781,7.8895397
14010000632665012,10.0,2.7158768,7.7913904
14010000632665050,8.0,2.759398,8.105994
14010000632665050,9.0,2.7519257,7.944062
14010000632665050,10.0,2.8643155,7.9208207
14010000632665050,10.0,2.7765014,7.6156907
14010000632665050,10.0,2.6687338,7.23613
14010000632665050,2.0,2.5458152,6.8629293
14010000632665050,3.0,2.5176032,7.064753
14010000632665050,5.0,2.5577497,7.480627
14010000632665050,6.0,2.5282412,7.6561775
14010000632665050,9.0,2.6917915,8.008148
14010000632665050,10.0,2.9037688,8.245844
14010000632665050,10.0,2.8814335,7.886634
14010000632665068,9.0,2.7464437,7.4512935
14010000632665068,9.0,2.633283,7.177388
14010000632665068,9.0,2.4662135,6.89412
14010000632665068,9.0,2.454228,6.860024
14010000632665068,8.0,2.4888096,6.985726
14010000632665068,8.0,2.5879824,6.966488
14010000632665068,8.0,2.5487275,6.9385834
14010000632665068,8.0,2.4671497,6.9054914
14010000632665068,9.0,2.4740424,6.9852147
14010000632665068,9.0,2.4164455,6.795231
14010000632665068,1.0,2.6486034,7.320584
14010000632665068,2.0,2.5937908,7.3236275
14010000632665068,3.0,2.5582104,7.439915
14010000632665068,6.0,2.5717824,7.671729
14010000632665068,8.0,2.730967,7.8793726
14010000632665068,8.0,2.8141422,7.809031
14010000632665068,8.0,2.8025434,7.4911766
14010000632665068,8.0,2.694358,6.9742365
14010000632665068,8.0,2.4515758,6.5103974
14010000632665068,9.0,2.3753257,6.5399146
14010000632665108,3.0,2.5336065,6.6095085
14010000632665108,5.0,2.4350495,6.406509
14010000632665108,7.0,2.3303387,6.3717127
14010000632665108,7.0,2.2406137,6.426531
14010000632665108,7.0,2.4340048,7.015779
14010000632665108,8.0,2.532661,7.4009542
14010000632665108,8.0,2.6518629,7.778889
14010000632665108,9.0,2.690749,7.927994
14010000632665108,9.0,2.7300246,8.031675
14010000632665108,10.0,2.7982292,8.196055
14010000632665108,11.0,2.7660482,8.13775
14010000632665108,1.0,2.77849,8.125397
14010000632665108,1.0,2.7693062,7.9585614
14010000632665108,2.0,2.79729,7.7439194
14010000632665108,2.0,2.720329,7.29209
14010000632665108,3.0,2.6320713,6.905212
14010000632665108,3.0,2.427389,6.362177
14010000632665108,5.0,2.3656588,6.1467104
14010000632665108,6.0,2.25991,6.1284547
14010000632665108,7.0,2.2978792,6.4250727
14010000632665108,7.0,2.3529181,6.628399
14010000632665108,8.0,2.42705,6.861022
14010000632665108,9.0,2.5899444,7.315957
14010000632665108,9.0,2.5332558,7.344859
14010000632665108,10.0,2.5355651,7.4881716
14010000632665108,11.0,2.6173196,7.7635894
14010000632665108,1.0,2.6995027,7.8041625
14010000632665108,4.0,2.7494504,7.7384033
14010000632665108,8.0,2.7346115,7.5054116
14010000632665108,9.0,2.6463418,7.3009276
14010000632665108,9.0,2.5075982,7.197051
14010000632665108,9.0,2.5065541,7.4124284
14010000632665108,10.0,2.5410519,7.618821
14010000632665108,10.0,2.730072,8.087911
14010000632665108,10.0,2.797135,8.254444
14010000632665108,11.0,2.8034563,8.232212
14010000632665128,8.0,2.7294457,7.9247465
14010000632665128,8.0,2.715691,7.8707447
14010000632665128,9.0,2.6944005,7.7724996
14010000632665128,10.0,2.6862144,7.633471
14010000632665128,10.0,2.6592185,7.5535164
14010000632665128,10.0,2.6398094,7.577387
14010000632665128,2.0,2.588384,7.483176
14010000632665128,3.0,2.604926,7.4513693
14010000632665128,3.0,2.6753664,7.65151
14010000632665128,3.0,2.6729178,7.748819
14010000632665128,9.0,2.6262429,7.735442
14010000632665146,8.0,2.695744,7.3546705
14010000632665146,8.0,2.4935353,7.099905
14010000632665146,8.0,2.3815782,7.0934763
14010000632665146,8.0,2.5320477,7.461645
14010000632665146,9.0,2.684166,7.736204
14010000632665146,9.0,2.6785772,7.5583916
14010000632665146,9.0,2.6371417,7.3175693
14010000632665164,4.0,2.7358785,8.025776
14010000632665164,4.0,2.7491276,7.8795233
14010000632665164,5.0,2.76983,7.795875
14010000632665164,7.0,2.687971,7.6241474
14010000632665164,8.0,2.5475955,7.409991
14010000632665164,8.0,2.5519195,7.5403366
14010000632665164,9.0,2.6099346,7.813325
14010000632665164,2.0,2.7152462,8.201113
14010000632665164,2.0,2.758796,8.090953
14010000632665164,4.0,2.8299825,8.07346
14010000632665164,4.0,2.8004396,7.8996654
14010000632665164,4.0,2.7187917,7.693673
14010000632665164,5.0,2.474828,7.2232795
14010000632665164,4.0,2.635242,7.493639
14010000632665164,6.0,2.5574603,7.2876706
14010000632665164,6.0,2.5779662,7.3582363
14010000632665164,7.0,2.4976993,7.2761517
14010000632665164,8.0,2.4542294,7.2752485
14010000632665164,8.0,2.513474,7.501181
14010000632665164,9.0,2.5864732,7.7197824
14010000632665164,1.0,2.6468282,7.8478885
14010000632665164,1.0,2.7204928,7.7095428
14010000632665164,1.0,2.7506201,7.4386787
14010000632665164,1.0,2.6832697,7.221405
14010000632665164,3.0,2.542137,7.0472097
14010000632665164,3.0,2.3328397,6.890603
14010000632665164,3.0,2.4404051,7.2815623
14010000632665164,3.0,2.6424096,7.686898
14010000632665164,4.0,2.711585,7.7235045
14010000632665164,5.0,2.7291045,7.7361946
14010000632665164,5.0,2.6688306,7.5836473
14010000632665164,6.0,2.5864465,7.4184146
14010000632665164,6.0,2.562807,7.4079084
14010000632665164,7.0,2.5852907,7.4658475
14010000632665164,8.0,2.5473328,7.4303513
14010000632665164,8.0,2.5623908,7.565494
14010000632665186,9.0,2.53751,7.504505
14010000632665186,10.0,2.588539,7.7469697
14010000632665186,10.0,2.6411476,8.003977
14010000632665186,11.0,2.7822695,8.291934
14010000632665186,11.0,2.8146143,8.224111
14010000632665186,3.0,2.854021,8.2604475
14010000632665186,4.0,2.7886631,8.015378
14010000632665186,8.0,2.6868916,7.6356955
14010000632665186,8.0,2.6529796,7.486508
14010000632665186,9.0,2.6131532,7.5012717
14010000632665186,9.0,2.456073,7.2430925
14010000632665186,9.0,2.5448785,7.495222
14010000632665186,9.0,2.6112533,7.658021
14010000632665186,10.0,2.644522,7.73352
14010000632665186,10.0,2.6439302,7.7154026
14010000632665186,10.0,2.6250176,7.777155
14010000632665186,10.0,2.6170754,7.8564577
